t_s,er
636.80,0.9511
638.40,0.9511
640.00,0.9511
641.60,0.9511
643.20,0.9511
644.80,0.9511
646.40,0.9511
648.00,0.9511
649.60,0.9511
651.20,0.9511
652.80,0.9511
654.40,0.9511
656.00,0.9511
657.60,0.9511
659.20,0.9511
660.80,0.9511
662.40,0.9511
664.00,0.9511
665.60,0.9511
667.20,0.9511
668.80,0.9511
670.40,0.9511
672.00,0.9511
673.60,0.9511
675.20,0.9511
676.80,0.9511
678.40,0.9511
680.00,0.9511
681.60,0.9511
683.20,0.9511
684.80,0.9511
686.40,0.9511
688.00,0.9511
689.60,0.9511
691.20,0.9511
692.80,0.9511
694.40,0.9511
696.00,0.9511
697.60,0.9511
699.20,0.9511
700.80,0.9511
702.40,0.9511
704.00,0.9511
705.60,0.9511
707.20,0.9511
708.80,0.9511
710.40,0.9511
712.00,0.9511
713.60,0.9511
715.20,0.9511
716.80,0.9511
718.40,0.9511
720.00,0.9511
721.60,0.9511
723.20,0.9511
724.80,0.9511
726.40,0.9511
728.00,0.9511
729.60,0.9511
731.20,0.9511
732.80,0.9511
734.40,0.9511
736.00,0.9511
737.60,0.9511
739.20,0.9511
740.80,0.9511
742.40,0.9511
744.00,0.9511
745.60,0.9511
747.20,0.9511
748.80,0.9511
750.40,0.9511
752.00,0.9511
753.60,0.9511
755.20,0.9511
756.80,0.9511
758.40,0.9511
760.00,0.9511
761.60,0.9511
763.20,0.9511
764.80,0.9511
766.40,0.9511
768.00,0.9511
769.60,0.9511
771.20,0.9511
772.80,0.9511
774.40,0.9511
776.00,0.9511
777.60,0.9511
779.20,0.9511
780.80,0.9511
782.40,0.9511
784.00,0.9511
785.60,0.9511
787.20,0.9511
788.80,0.9511
790.40,0.9511
792.00,0.9511
793.60,0.9511
795.20,0.9511
796.80,0.9511
798.40,0.9511
800.00,0.9511
801.60,0.9511
803.20,0.9511
804.80,0.9511
806.40,0.9511
808.00,0.9511
809.60,0.9511
811.20,0.9511
812.80,0.9511
814.40,0.9511
816.00,0.9511
817.60,0.9511
819.20,0.9511
820.80,0.9511
822.40,0.9511
824.00,0.9511
825.60,0.9511
827.20,0.9511
828.80,0.9511
830.40,0.9511
832.00,0.9511
833.60,0.9511
835.20,0.9511
836.80,0.9511
838.40,0.9511
840.00,0.9511
841.60,0.9511
843.20,0.9511
844.80,0.9511
846.40,0.9511
848.00,0.9511
849.60,0.9511
851.20,0.9511
852.80,0.9511
854.40,0.9511
856.00,0.9511
857.60,0.9511
859.20,0.9511
860.80,0.9511
862.40,0.9511
864.00,0.9511
865.60,0.9511
867.20,0.9511
868.80,0.9511
870.40,0.9511
872.00,0.9511
873.60,0.9511
875.20,0.9511
876.80,0.9511
878.40,0.9511
880.00,0.9511
881.60,0.9511
883.20,0.9511
884.80,0.9511
886.40,0.9511
888.00,0.9511
889.60,0.9511
891.20,0.9511
892.80,0.9511
894.40,0.9511
896.00,0.9511
897.60,0.9511
899.20,0.9511
900.80,0.9511
902.40,0.9511
904.00,0.9511
905.60,0.9511
907.20,0.9511
908.80,0.9511
910.40,0.9511
912.00,0.9511
913.60,0.9511
915.20,0.9511
916.80,0.9511
918.40,0.9511
920.00,0.9511
921.60,0.9511
923.20,0.9511
924.80,0.9511
926.40,0.9511
928.00,0.9511
929.60,0.9511
931.20,0.9511
932.80,0.9511
934.40,0.9511
936.00,0.9511
937.60,0.9511
939.20,0.9511
940.80,0.9511
942.40,0.9511
944.00,0.9511
945.60,0.9511
947.20,0.9511
948.80,0.9511
950.40,0.9511
952.00,0.9511
953.60,0.9511
955.20,0.9511
956.80,0.9511
958.40,0.9511
960.00,0.9511
